price_vnd,sim_number
3000000,0945591616
15000000,0818112005
1000000,0846387388
500000,0971049272
450000,0344216139
5000000,0369292922
450000,0327531239
1000000,0795672234
450000,0343520239
3000000,0927598589
1000000,0763508484
1000000,0926230696
3000000,0911391155
500000,0877331099
3000000,0933052004
450000,0363964268
450000,0982144560
1000000,0373078917
10000000,0775356888
1000000,0829407333
500000,0347404647
3000000,0795413999
50000000,0788888567
12000000,0856773999
500000,0941603066
500000,0877108456
450000,0336090575
1000000,0762731733
450000,0335940639
450000,0336090177
10388000,0334838999
14000000,0382553355
3000000,0906329868
12000000,0869986988
14000000,0767377377
3000000,0909090854
1000000,0708130345
1000000,0708182682
5000000,0968468388
5000000,0372151991
3000000,0939812005
59000000,0931602222
10550000,0918559989
3000000,0826555669
1000000,0898304951
10000000,0398398893
450000,0862939397
450000,0344170200
11000000,0938689797
1000000,0763611233
1000000,0847617986
11000000,0898888139
500000,0582471992
1000000,0763659234
3000000,0898751993
500000,0943873466
450000,0344110566
450000,0335905115
450000,0367200795
1000000,0799650345
500000,0877113188
1000000,0763555022
10000000,0849282888
3000000,0772070909
1000000,0708159859
3000000,0868886133
1000000,0888062512
1000000,0904715371
500000,0877010293
500000,0905626781
1000000,0886219986
1000000,0702680682
10000000,0707070279
500000,0981566853
450000,0335137739
1000000,0762508008
1000000,0778554954
500000,0845849866
1000000,0708048042
1000000,0946832792
450000,0344210216
5000000,0703017979
1000000,0909619685
1000000,0764119123
1000000,0799044688
10000000,0977777820
1000000,0799241296
500000,0931420844
450000,0362463068
3000000,0788723666
12600000,0932064999
13125000,0936893779
12900000,0921944888
500000,0924855156
500000,0935120226
450000,0865444367
450000,0973144453
500000,0976970377
1000000,0763700288
1000000,0965446680
450000,0335475166
450000,0865650939
5000000,0844442242
3000000,0911225590
3000000,0928914222
3000000,0816772288
500000,0964805290
500000,0356932656
1000000,0948216921
450000,0335222067
3000000,0386298777
500000,0905531408
450000,0374527599
10000000,0326889989
5000000,0868226768
3000000,0988043336
3000000,0965834688
10000000,0918636989
1000000,0965204676
500000,0945727188
450000,0343901939
500000,0964638469
450000,0334140283
500000,0961163506
3000000,0932010171
450000,0367787234
500000,0919534525
50000000,0888882889
1000000,0762703702
3000000,0889856866
500000,0941592189
3000000,0963998298
10300000,0928881971
11000000,0773066066
450000,0329130687
3000000,0399121668
450000,0334200106
500000,0879623567
1000000,0936189126
1000000,0886957260
50000000,0909366699
450000,0335204339
10000000,0384450999
500000,0963419449
500000,0789318797
1000000,0763526529
450000,0329782966
5000000,0785678906
3000000,0929099239
1000000,0763500511
5000000,0363222886
450000,0866225539
1000000,0909267311
450000,0329433312
11875000,0763787888
10000000,0822345667
450000,0336030583
12000000,0968791981
11325000,0842493678
450000,0973666580
450000,0867017771
155000000,0967787979
500000,0877154586
5000000,0373449779
450000,0343290839
450000,0328745739
12000000,0779698999
450000,0865087345
12000000,0983659339
450000,0326120110
119000000,0707071234
450000,0343999325
450000,0333018366
450000,0866249969
11000000,0848889000
11650000,0888889278
1000000,0702747745
450000,0988047424
5000000,0788880607
82000000,0799828282
450000,0865923462
3000000,0866123299
450000,0326342039
450000,0983584445
3000000,0916660202
5000000,0862662282
450000,0975878771
5000000,0832776969
1000000,0945386640
3000000,0981327268
1000000,0705449772
450000,0327425539
450000,0328595239
450000,0327481116
450000,0344304839
1000000,0705477299
5000000,0909094175
500000,0931313372
3000000,0705999937
15000000,0779777909
13000000,0876393999
10999000,0363635959
500000,0562282008
5000000,0788763763
450000,0335209166
450000,0336548639
10000000,0703997939
450000,0972140475
500000,0364581965
450000,0334586239
5000000,0941152003
3000000,0385661992
50000000,0972168179
1000000,0762661964
3000000,0795577993
450000,0973140207
1000000,0846185777
450000,0337140266
450000,0343915539
1000000,0336957679
450000,0387441639
3000000,0846888113
3000000,0767781781
11325000,0846449678
3000000,0844164888
1000000,0888388604
450000,0348927234
10000000,0799999635
450000,0374870550
1000000,0789888253
5000000,0783555868
450000,0329055507
450000,0327366939
450000,0332418599
1000000,0702205050
500000,0376749139
11000000,0788371888
12000000,0523081986
3000000,0923345676
3000000,0566868239
450000,0343742566
450000,0343510368
3000000,0922818279
1000000,0762789012
500000,0941418280
500000,0909615690
3000000,0856598883
450000,0973312381
1000000,0909150961
5000000,0879969868
450000,0328126799
500000,0966226519
500000,0974360495
450000,0866392292
5000000,0389472777
3000000,0911481868
3000000,0776777751
500000,0375982466
450000,0338661468
450000,0327742539
11700000,0777777930
15000000,0922062004
500000,0388598632
3000000,0796162979
500000,0941597469
1000000,0784053153
1000000,0909153305
14000000,0789268789
500000,0928881389
450000,0355403989
1000000,0903142844
450000,0343040220
1000000,0909474124
10000000,0976782004
3000000,0912598186
450000,0334730368
450000,0866378937
450000,0974244450
450000,0865404015
1000000,0886929027
3000000,0828121168
450000,0866072039
3000000,0393784953
10300000,0888959679
1000000,0976333581
3000000,0937536386
5000000,0792843555
3000000,0931454554
10000000,0586363666
3000000,0965518299
1000000,0827241333
500000,0976259684
75000000,0387727272
450000,0328140681
1000000,0795639633
3000000,0705197879
500000,0583110345
1000000,0763618718
3000000,0799398383
3000000,0859953979
3000000,0943252952
450000,0357971966
5000000,0888834586
500000,0817642456
5000000,0938568800
5000000,0788888273
3000000,0888884192
500000,0986088918
5000000,0962242688
1000000,0799055988
450000,0326156639
500000,0337304112
5000000,0352311991
10000000,0926743939
11000000,0777851851
450000,0343676639
450000,0332520939
500000,0827259886
13125000,0773777771
1000000,0799104103
450000,0329034988
3000000,0901833993
5000000,0328288268
1000000,0967567030
1000000,0778526654
10000000,0779168568
1000000,0702652657
500000,0523411976
89000000,0916338668
450000,0374008689
1000000,0943955544
13000000,0879889666
3000000,0917288579
5000000,0943151718
3000000,0767666680
5000000,0899917878
450000,0329264388
3000000,0965172001
1000000,0762578234
3000000,0929292295
450000,0382695699
11325000,0825314678
450000,0327070982
5000000,0372621998
3000000,0927281981
450000,0865270381
10000000,0792999911
5000000,0373737350
11325000,0855364678
128000000,0963700000
5000000,0966171727
1000000,0773300444
1000000,0909159921
500000,0768959355
5000000,0942344404
1000000,0702755933
3000000,0778431983
3000000,0828282612
500000,0357585551
1000000,0705212529
450000,0348090288
1000000,0941847663
500000,0763835186
3000000,0886093636
5000000,0788458555
12000000,0963662004
11000000,0797856868
450000,0327949866
450000,0343016661
500000,0961958531
1000000,0763511983
1000000,0909133165
1000000,0762715915
5000000,0703863986
450000,0332214166
1000000,0917370731
450000,0384412979
3000000,0823865959
450000,0327190139
450000,0986145631
450000,0328310994
10600000,0798891011
5000000,0869524789
1000000,0932315179
500000,0869369680
450000,0862935139
15000000,0356855855
15000000,0383770000
12000000,0383733339
450000,0333480186
3000000,0964162011
500000,0961440003
500000,0363090782
3000000,0816782008
1000000,0762643343
1000000,0763560564
10000000,0328677688
500000,0877154788
500000,0858998116
1000000,0909118217
1000000,0762592596
3000000,0822379879
500000,0353685595
15000000,0816122021
1000000,0842060444
3000000,0931357992
450000,0335974166
500000,0346353877
450000,0989419687
450000,0344091083
450000,0347535968
1000000,0947961844
3000000,0945191568
1000000,0763659059
5000000,0899648648
10000000,0332858789
1000000,0854774688
450000,0327528166
1000000,0966160165
450000,0386182766
450000,0865807810
500000,0335241016
1000000,0762655657
450000,0376271686
450000,0329243679
5000000,0877777507
1000000,0794181866
500000,0905419086
450000,0343499931
5000000,0819193222
1000000,0763131179
3000000,0899033868
450000,0382865266
450000,0334290295
1000000,0567389839
3000000,0889889814
1000000,0352117217
3000000,0794448866
3000000,0778888693
13000000,0981129222
3000000,0973308939
3000000,0889119977
450000,0344273330
500000,0877992528
10000000,0855678969
3000000,0847303132
11325000,0828954678
450000,0386629239
5000000,0896121989
3000000,0967745559
450000,0352479639
450000,0335194442
60000000,0876626262
80000000,0898884444
450000,0359333081
500000,0886872968
450000,0379221066
450000,0334280610
3000000,0962130788
3000000,0877102007
11000000,0777999330
3000000,0828902345
11325000,0824734678
12000000,0859989988
450000,0353588228
500000,0528981986
3000000,0911797876
450000,0345315335
1000000,0834532444
10500000,0785833833
1000000,0708077171
3000000,0789987575
500000,0879289290
450000,0866270139
450000,0333177734
12300000,0903021994
5000000,0977526226
450000,0335383334
3000000,0784443555
1000000,0886205879
450000,0327040500
15000000,0898867968
1000000,0843718768
450000,0386576586
450000,0865988747
3000000,0522051952
5000000,0888666400
450000,0866010908
1000000,0702689339
3000000,0902587111
3000000,0568339868
450000,0329273199
500000,0949187366
5000000,0839867799
3000000,0962030286
500000,0905193073
450000,0329052199
500000,0325515059
450000,0344213334
500000,0974817522
5000000,0812631979
500000,0832173886
450000,0345510889
500000,0964083732
5000000,0944265789
12700000,0788888580
13000000,0705929929
13700000,0345409888
500000,0911214284
5000000,0767567123
3000000,0388313686
3000000,0829688887
1000000,0762596595
3000000,0911801091
3000000,0888278998
3000000,0969881488
3000000,0933186169
1000000,0702799344
1000000,0708135835
5000000,0815783456
5000000,0866188338
50000000,0923633666
99000000,0398333339
3000000,0899790404
14000000,0922471999
500000,0877010799
1000000,0763677477
450000,0973431303
500000,0971606283
10000000,0777840999
450000,0326645068
1000000,0763088611
1000000,0942555182
3000000,0783166161
5000000,0827130130
500000,0918848211
450000,0865509679
450000,0376465086
1000000,0904701186
450000,0326151182
450000,0329777562
1000000,0795698234
3000000,0904176655
450000,0332295039
1000000,0703177171
3000000,0799983068
3000000,0793379937
5000000,0969661389
10500000,0983741989
5000000,0365681186
500000,0327883443
1000000,0936837798
450000,0344093234
10000000,0919290808
450000,0329590399
450000,0865333014
3000000,0961293696
450000,0344277699
13900000,0377637979
3000000,0933157357
500000,0877101206
450000,0326054266
1000000,0898647765
10600000,0797139239
1000000,0762581781
3000000,0798888024
500000,0963650755
50000000,0858666555
1000000,0702758383
450000,0334233362
450000,0865106179
1000000,0909163285
1000000,0763526525
5000000,0855979579
450000,0346041118
500000,0799161672
1000000,0783223737
1000000,0763577922
500000,0949033551
1000000,0763155299
450000,0862999453
10000000,0886633886
10000000,0398385666
3000000,0878855955
1000000,0898144583
500000,0961924348
1000000,0933447059
500000,0934193466
3000000,0982040493
450000,0343910399
3000000,0984220480
3000000,0866179188
5000000,0936331978
450000,0865042804
450000,0987270774
450000,0866101023
3000000,0913069959
3000000,0906330444
1000000,0708177933
1000000,0947434745
5000000,0818866969
450000,0325977735
3000000,0927762789
500000,0877102768
3000000,0925392929
1000000,0889275369
12000000,0903878886
500000,0922749688
3000000,0913220700
450000,0327040693
500000,0523982001
500000,0523301989
450000,0332120175
14800000,0924830000
5000000,0862939339
500000,0939827297
450000,0866991498
579000000,0972269999
3000000,0926691669
100000000,0825525555
5000000,0971863988
450000,0867011208
3000000,0812334411
89000000,0971171111
5000000,0327778678
1000000,0946793322
5000000,0933330559
5000000,0846695888
450000,0329730466
500000,0964523032
5000000,0967882018
1000000,0763622624
1000000,0944233078
450000,0335350799
12000000,0962521997
450000,0327544889
500000,0879598822
1000000,0941548017
500000,0981208171
3000000,0566338339
1000000,0708077833
1000000,0762554234
13900000,0338351999
3000000,0867063868
450000,0334802539
10175000,0943295115
10000000,0888090939
3000000,0979201588
450000,0334315989
500000,0985125404
3000000,0914436222
11325000,0827021678
5000000,0777937555
13000000,0399818899
12000000,0528071992
5000000,0786662001
3000000,0582786777
1000000,0972650198
500000,0901451883
450000,0862927299
5000000,0812387878
59000000,0906177779
3000000,0925442179
500000,0347552639
1000000,0763733166
500000,0961835675
12000000,0923542999
3000000,0853352929
450000,0343170266
450000,0344114186
3000000,0983150160
500000,0879769494
1000000,0762644133
3000000,0916818287
500000,0823086588
10000000,0334593459
1000000,0946177308
5000000,0769779778
450000,0386310439
450000,0862937099
450000,0343707739
450000,0328090103
50000000,0915051941
500000,0867123895
3000000,0704901888
450000,0349795899
1000000,0777678583
500000,0563162006
13000000,0901187666
5000000,0358770666
450000,0866953451
5000000,0912696799
10000000,0899978666
500000,0962537225
500000,0971615182
5000000,0848135799
5000000,0978169869
5000000,0977901289
5000000,0375688883
500000,0918541798
500000,0902547859
3000000,0931851661
5000000,0909097482
500000,0964387055
11000000,0819426888
12000000,0961332886
500000,0588031996
1000000,0773773719
500000,0965097660
1000000,0705244922
3000000,0939561996
500000,0812514456
450000,0983549424
1000000,0786776363
1000000,0949671930
500000,0344899068
450000,0865746546
500000,0961994715
500000,0879288114
500000,0814439351
450000,0359470990
5000000,0889836879
1000000,0763547047
12600000,0793889988
12000000,0373111000
11325000,0848390678
14000000,0706882882
5000000,0921442007
5000000,0916086579
1000000,0763000433
1000000,0708134137
450000,0343100012
3000000,0906903113
3000000,0899945789
3000000,0916815889
3000000,0359881686
1000000,0947029399
5000000,0909094057
500000,0523411986
500000,0877148811
1000000,0943537324
500000,0843039886
3000000,0989223788
1000000,0917100470
5000000,0775909919
13000000,0704433433
450000,0387135039
1000000,0945292832
450000,0344106139
5000000,0394031987
500000,0877006369
3000000,0961306898
5000000,0866791980
13000000,0876697989
450000,0865387067
12000000,0925061977
12000000,0522041984
15000000,0788779977
450000,0866917885
113000000,0789478888
500000,0929993588
450000,0327166286
450000,0862964239
500000,0853525739
3000000,0926962286
450000,0329828586
5000000,0917571616
450000,0335040705
450000,0343508166
1000000,0924669345
450000,0862934393
5000000,0962451981
1000000,0763545549
450000,0334801399
1000000,0868741973
450000,0333778166
500000,0326373889
450000,0344160791
1000000,0877176661
450000,0986423472
12000000,0824102013
5000000,0777773529
3000000,0868516368
500000,0839011344
13000000,0827959959
5000000,0979855598
1000000,0948196894
388000000,0986885555
15000000,0886614567
5000000,0783280000
5000000,0827021021
5000000,0396779699
450000,0332050574
5000000,0866301986
10000000,0868555155
3000000,0879119169
1000000,0708119009
3000000,0927355359
5000000,0339070078
450000,0369647997
500000,0927324379
450000,0866396466
450000,0866078707
450000,0326300378
12800000,0852868383
5000000,0565128999
450000,0329448486
5000000,0979991896
3000000,0901768969
3000000,0852202777
3000000,0926637878
450000,0344270203
5000000,0399990719
10000000,0902252979
5000000,0768679868
450000,0332260778
500000,0927571186
500000,0336333984
3000000,0333663698
1000000,0705434433
500000,0566411992
10000000,0931678579
450000,0865333093
450000,0385614004
1000000,0336993938
3000000,0963305030
11300000,0777690999
500000,0706316123
5000000,0924424777
450000,0328084568
450000,0329270584
450000,0328110791
13200000,0982779669
10000000,0379220888
500000,0562071979
500000,0796449168
450000,0865366239
3000000,0707391678
3000000,0898572001
10000000,0916102004
500000,0856792739
13000000,0799660660
3000000,0834762345
1000000,0708038012
229000000,0981195555
450000,0326300214
450000,0345913879
450000,0379340660
480000000,0941238888
500000,0339682733
1000000,0762765115
450000,0862915469
500000,0879622339
450000,0357802012
450000,0343960988
450000,0374076779
1000000,0372312273
450000,0374807486
250000000,0523336666
500000,0877180501
3000000,0939731995
3000000,0911054064
69000000,0394719999
450000,0344190785
3000000,0835996696
450000,0865584443
11000000,0986860708
15000000,0969689368
11880000,0835139888
450000,0327937266
1000000,0795622477
64000000,0845678899
5000000,0784908555
500000,0879198190
1000000,0763707701
10000000,0846062062
12000000,0336655996
1000000,0763534456
3000000,0978193288
5000000,0947776556
5000000,0924171777
450000,0327296068
11000000,0777196688
59000000,0839878787
500000,0971583196
450000,0862949690
3000000,0961563000
12000000,0975567677
1000000,0909171603
12000000,0923174999
450000,0327070298
450000,0334485188
450000,0359545799
450000,0866797166
450000,0344095689
5000000,0813337778
450000,0865933351
450000,0332877785
450000,0343244086
500000,0964708991
1000000,0764226123
10000000,0775117979
1000000,0763543643
450000,0328666739
11325000,0854894678
450000,0334509739
500000,0936075993
3000000,0898671981
5000000,0868886890
500000,0926388246
3000000,0812797936
450000,0867018501
1000000,0705244766
5000000,0845026688
1000000,0981065661
450000,0335073234
5000000,0919935589
500000,0968270661
450000,0355210396
11325000,0855954678
500000,0932544775
450000,0981515654
5000000,0366666901
450000,0334071168
500000,0566101994
1000000,0889084164
60000000,0931861868
450000,0865859499
1000000,0898146253
450000,0369150785
500000,0362579088
500000,0936963025
60000000,0798567777
1000000,0946390772
5000000,0775578998
5000000,0359101001
450000,0332772168
1000000,0901430589
450000,0334540839
450000,0862979539
1000000,0705219919
450000,0326170210
500000,0925223586
3000000,0707007345
1000000,0889730157
500000,0961889211
450000,0981724562
5000000,0795207999
5000000,0929256899
500000,0925733667
450000,0374251399
3000000,0915762739
5000000,0789294888
1000000,0898326494
3000000,0926012979
1000000,0797271192
500000,0922489288
450000,0862995673
1000000,0943196841
3000000,0818424344
1000000,0763699411
3000000,0822188181
5000000,0824442016
450000,0862986478
1000000,0764993234
450000,0865474042
50000000,0399103991
3000000,0975820379
1000000,0838863139
1000000,0372902786
14000000,0787255255
450000,0866373233
12000000,0333822882
3000000,0966331341
3000000,0825672004
1000000,0773306111
1000000,0926368133
12500000,0568789888
450000,0366821123
5000000,0778989892
500000,0964820775
500000,0378624248
450000,0983234875
1000000,0834065444
450000,0375518879
1000000,0947918295
1000000,0763133543
500000,0345665077
450000,0329455518
500000,0345777267
3000000,0906906776
450000,0326729969
12000000,0918860333
500000,0829010317
11100000,0705605605
3000000,0889889815
10000000,0333922886
1000000,0763656652
13990000,0798456678
5000000,0567693979
3000000,0819368889
500000,0353239969
450000,0357532399
1000000,0763017222
500000,0911213040
13000000,0812305305
1000000,0966389183
10500000,0928882001
12500000,0921012016
500000,0387804558
3000000,0961538399
1000000,0763677966
450000,0379512668
1000000,0946036267
1000000,0763583113
3000000,0333680586
5000000,0868012357
5000000,0372971989
10000000,0888537666
75000000,0967555222
1000000,0941744514
1000000,0762787987
1000000,0981356269
500000,0869035002
450000,0348359739
1000000,0773382876
450000,0382857039
5000000,0382179222
11000000,0818525666
5000000,0911111847
1000000,0909138315
500000,0879286808
450000,0862897486
450000,0334809388
5000000,0923451414
450000,0327058969
3000000,0398616169
450000,0343419386
450000,0334198439
1000000,0898306437
450000,0342482339
3000000,0918191133
11000000,0969112379
450000,0343950386
450000,0865926726
12000000,0819070999
450000,0327117966
12000000,0336363680
450000,0385967986
500000,0859330227
1000000,0934193279
1000000,0946294477
3000000,0853879679
450000,0334107566
450000,0981407050
1000000,0835341970
1000000,0763002654
5000000,0963639638
500000,0973662100
500000,0919633290
5000000,0767363868
10000000,0326797989
1000000,0986954086
11000000,0782917979
450000,0336025639
500000,0939670863
3000000,0966789466
450000,0343463439
5000000,0825651651
500000,0905106183
500000,0961889137
3000000,0886968568
450000,0329121178
1000000,0822379136
450000,0375581488
500000,0977902773
3000000,0335929599
5000000,0931251983
3000000,0763136636
13000000,0795374444
1000000,0763662664
500000,0522471995
450000,0344535979
500000,0349699539
10000000,0817266999
450000,0987945785
3000000,0888769669
1000000,0762722100
3000000,0708668822
500000,0944872366
5000000,0866111959
450000,0328240682
500000,0963821707
500000,0877995541
3000000,0393282323
5000000,0901323727
1000000,0763755211
3000000,0939674579
450000,0974678750
3000000,0969000205
15000000,0917589599
10000000,0777823999
58000000,0777357357
3000000,0384738393
3000000,0707190808
500000,0877988938
450000,0334018299
450000,0335020550
1000000,0762566199
500000,0879241268
12000000,0338999268
800000000,0965778616
14000000,0819921981
500000,0879484242
500000,0964847395
250000,0962573208
450000,0356954599
1000000,0333959636
450000,0367439799
5000000,0901403377
399000,0339812089
500000,0326204086
5000000,0963761984
3000000,0987927379
3000000,0767316668
10000000,0898999912
500000,0566612008
3000000,0975981819
500000,0523802008
5000000,0707639333
450000,0862971897
450000,0973859849
1000000,0795687567
500000,0978887384
1000000,0961303297
10000000,0377788804
1000000,0947753892
1000000,0943901721
3000000,0825766767
1000000,0763706106
500000,0961117741
3000000,0917752753
3000000,0949991011
450000,0328424988
3000000,0982221207
5000000,0877777589
3000000,0828941993
1000000,0901447089
3000000,0823958668
500000,0346842788
10000000,0833087087
12000000,0522011992
5000000,0836798688
500000,0924951179
500000,0375263959
450000,0343260598
3000000,0965661556
500000,0367889717
500000,0879488191
1000000,0705742288
3000000,0918275579
3000000,0365068777
450000,0332151971
11200000,0704111979
450000,0973444791
450000,0987412354
450000,0971741341
1000000,0776201601
1000000,0889228728
450000,0334433350
450000,0865734736
3000000,0817346886
3000000,0969569788
450000,0865921486
500000,0842370111
1000000,0865641969
450000,0984070415
3000000,0906789806
450000,0342978439
450000,0327893586
500000,0911433325
450000,0862999674
3000000,0857525354
14750000,0344777222
500000,0877106486
500000,0877156179
450000,0985260574
5000000,0981881859
500000,0909576251
500000,0937824225
450000,0349056899
5000000,0353692692
450000,0866640864
3000000,0825100600
500000,0914693088
450000,0335073639
3000000,0777279868
1000000,0762728724
500000,0869349844
3000000,0967157168
3000000,0814999920
5000000,0857956688
500000,0856670739
60000000,0775978888
3000000,0942921789
500000,0982205394
450000,0865012444
1000000,0762794793
450000,0866951593
1000000,0763712719
500000,0888662784
3000000,0763201888
5000000,0866789226
1000000,0889435535
5000000,0896728666
450000,0334872669
10490000,0342585888
500000,0961084693
12000000,0819884884
15000000,0888999359
12000000,0896666645
1000000,0777293868
5000000,0388838638
450000,0862949249
11000000,0773387979
5000000,0938930077
500000,0971697300
5000000,0816368777
1000000,0708167667
15000000,0773807738
10000000,0931266566
3000000,0843071987
1000000,0708059494
1000000,0705763863
1000000,0949759035
450000,0865423768
450000,0332944139
13000000,0767891100
12000000,0939075789
3000000,0967991216
5000000,0976222698
1000000,0834784794
3000000,0917831995
500000,0972391103
1000000,0762517817
3000000,0975669838
1000000,0763071076
50000000,0919785888
500000,0931485417
5000000,0374168866
450000,0866231175
1000000,0702739234
145000000,0976700000
5000000,0345363969
260000000,0889383838
450000,0328070839
1000000,0793333414
450000,0327522017
3000000,0845535557
450000,0332200974
3000000,0921499199
12000000,0356789804
5000000,0915337379
13750000,0943804804
3000000,0962213889
12000000,0939994389
450000,0383299568
500000,0969258556
450000,0335718288
1000000,0919224882
450000,0972135413
1000000,0708172171
500000,0528931997
450000,0343172688
1000000,0372657010
450000,0335159299
1000000,0763563561
450000,0329609639
5000000,0377712001
5000000,0567893166
50000000,0792556677
450000,0974779685
1000000,0947634337
11325000,0853374678
1000000,0799055977
5000000,0973550005
14000000,0911111434
450000,0343613989
500000,0925399787
500000,0877100598
450000,0866302579
500000,0877119177
3000000,0965020623
450000,0363214439
1000000,0763705700
1000000,0898626060
10000000,0397678000
11200000,0971959688
3000000,0824884411
500000,0796395379
1000000,0702745645
5000000,0567396979
1000000,0946729766
1000000,0795686684
68000000,0816988988
450000,0366035066
3000000,0929107879
15000000,0357822822
1000000,0774361188
450000,0327525986
450000,0865521689
500000,0859629997
5000000,0825887878
1000000,0359823898
12000000,0825395678
5000000,0987312003
90000000,0374118888
450000,0328004266
250000,0977793491
450000,0343225986
60000000,0918115566
3000000,0898989581
450000,0329201272
1000000,0949187416
450000,0333180699
3000000,0814777727
1000000,0762745743
5000000,0855555680
450000,0326180402
450000,0346777478
1000000,0702711961
12900000,0372395999
450000,0329378399
3000000,0378721368
14000000,0395179666
450000,0369392739
79000000,0981555579
450000,0343708368
12000000,0339157888
5000000,0846957957
450000,0334595768
3000000,0852749888
500000,0879935468
450000,0329445335
1000000,0945669908
500000,0983659242
500000,0879928588
12000000,0931704888
1000000,0342825886
12000000,0923012001
5000000,0783857888
450000,0343702018
12000000,0929338368
95000000,0896868666
450000,0329334066
450000,0985989497
138000000,0985275555
450000,0352700969
5000000,0567373979
500000,0705763686
500000,0879610883
450000,0865618766
1000000,0941178028
450000,0368206279
450000,0327240497
1000000,0931202289
450000,0327335939
450000,0865478929
1000000,0763007768
500000,0971348584
3000000,0387421994
5000000,0915221379
1000000,0877119939
5000000,0392686959
5000000,0788431555
14800000,0359440000
450000,0326803266
12500000,0922004666
450000,0343220906
3000000,0707689907
1000000,0372307605
11325000,0826429678
3000000,0946082323
450000,0334826588
5000000,0961684968
450000,0327825639
500000,0344932997
3000000,0965190196
450000,0332631366
1000000,0866411415
450000,0334912689
1000000,0778514539
3000000,0783277377
500000,0877990377
15000000,0922092011
5000000,0794872555
5000000,0988989821
5000000,0825068989
500000,0936553422
3000000,0916382639
95000000,0768679679
500000,0962517058
500000,0814336989
10000000,0869056886
15000000,0704092007
450000,0342993003
500000,0819750456
3000000,0393888266
500000,0523231979
2500000000,0913599999
900000000,0981050262
1000000,0763655033
3000000,0765144448
1000000,0762522800
13000000,0911598789
3000000,0868996586
1000000,0904989806
450000,0378575488
5000000,0901468839
1000000,0945335793
13900000,0348681888
450000,0367706006
3000000,0912951118
3000000,0902384828
11325000,0825729678
450000,0352898639
1000000,0909108570
3000000,0987893559
12000000,0848895888
5000000,0333353343
3000000,0777352382
500000,0941281617
450000,0984278931
450000,0332167988
3000000,0707525707
450000,0332214224
500000,0963953829
450000,0866170376
1000000,0795612212
12000000,0345551102
3000000,0818806969
10000000,0889863979
10000000,0907339559
450000,0342883139
5000000,0972291113
500000,0962085596
500000,0968718094
1000000,0817675000
10000000,0931379279
3000000,0927464678
1000000,0988754737
1000000,0763614014
1000000,0702681967
450000,0326704288
1000000,0973450995
5000000,0774717179
65000000,0838587777
450000,0345555680
500000,0877119228
1000000,0934835550
500000,0879927579
3000000,0909698983
70000000,0855989899
3000000,0911663030
3000000,0788667898
3000000,0916096677
3000000,0916919229
450000,0865574899
12000000,0378888663
3000000,0975983898
3000000,0933208338
5000000,0938068139
450000,0983323934
450000,0348609579
1000000,0708191456
5000000,0793583666
5000000,0899300555
500000,0877994436
1000000,0795691976
450000,0326080504
450000,0382103268
11500000,0829886633
500000,0823583886
1000000,0763150444
500000,0379798221
1000000,0789888142
3000000,0921399099
500000,0854369886
3000000,0796861868
69000000,0927783333
3000000,0819708868
500000,0962408122
3000000,0778397911
450000,0333739166
3000000,0979498959
450000,0327750639
500000,0908583940
450000,0972477547
3000000,0972200239
3000000,0934157766
450000,0344106776
500000,0563162004
12000000,0899898777
5000000,0927841989
10000000,0938108868
450000,0335242988
500000,0813848088
11000000,0888587779
1000000,0943317892
450000,0334711839
450000,0327270209
1000000,0869060271
3000000,0889781992
450000,0387002366
5000000,0783462555
1000000,0943057705
450000,0343821866
500000,0904469626
1000000,0865347179
450000,0343677288
450000,0989729754
450000,0862910186
1000000,0901488693
450000,0336251889
52000000,0911982982
1000000,0795605151
5000000,0961973179
450000,0327162018
1000000,0708199123
500000,0967096480
10000000,0853021930
5000000,0962852017
1000000,0705582588
1000000,0945104847
3000000,0832448666
3000000,0965516286
450000,0865063086
450000,0375321286
5000000,0911116558
500000,0937911030
5000000,0352321995
5000000,0938022202
500000,0925063786
450000,0326092442
5000000,0333882336
299000,0363696278
3000000,0932152159
500000,0945264766
5000000,0933936966
3000000,0823454648
500000,0859229448
13000000,0987298789
500000,0928837339
500000,0366517577
13000000,0896710000
5000000,0924121777
500000,0917284697
5000000,0868567819
450000,0986764875
12000000,0338837887
500000,0812734886
3000000,0822877333
450000,0342983444
3000000,0862120286
90000000,0363019999
5000000,0924341777
67000000,0788028888
3000000,0828666363
450000,0333061294
3000000,0849238668
5000000,0845246810
3000000,0764188884
1000000,0886011800
12100000,0849363999
450000,0327091239
3000000,0922989136
1000000,0762512712
1000000,0708104404
3000000,0376126222
450000,0865462022
12000000,0829120000
10000000,0919912006
1000000,0909107032
5000000,0398989986
5000000,0981000074
3000000,0901842019
1000000,0705440484
500000,0888445639
450000,0326413166
1000000,0931586336
1000000,0941025233
500000,0785420879
500000,0879929272
1000000,0763698228
3000000,0961896000
450000,0329213773
5000000,0977558655
450000,0326972639
1000000,0945238776
450000,0332498799
3000000,0837721975
5000000,0928880248
450000,0374584299
500000,0868988329
95000000,0866248888
450000,0865391221
500000,0879927456
3000000,0886840123
11325000,0842296678
500000,0879760076
450000,0332070266
15000000,0939618168
1000000,0776264464
5000000,0363111089
500000,0962215002
3000000,0813447666
5000000,0704182777
5000000,0343742999
5000000,0869665565
11325000,0813921678
1000000,0763051210
450000,0329318439
450000,0329955543
450000,0988919549
10000000,0911366839
